Race ID,Position,Last Name,First Name,Constructor,Points,Fastest Lap Time,Fastest Lap Avg Speed (kph),Status,Driver Code
17,20,Magnussen,Kevin,Haas F1 Team,0,1:39.908,209.244,Collision damage,MAG
18,1,Räikkönen,Kimi,Ferrari,25,1:38.482,201.527,Finished,RAI
18,2,Verstappen,Max,Red Bull,18,1:38.246,202.011,Finished,VER
18,3,Hamilton,Lewis,Mercedes,15,1:37.392,203.782,Finished,HAM
18,4,Vettel,Sebastian,Ferrari,12,1:38.280,201.941,Finished,VET
18,5,Bottas,Valtteri,Mercedes,10,1:38.470,201.551,Finished,BOT
18,6,Hülkenberg,Nico,Renault,8,1:39.548,199.369,Finished,HUL
18,7,Sainz,Carlos,Renault,6,1:39.858,198.750,Finished,SAI
18,8,Pérez,Sergio,Force India,4,1:39.992,198.483,Finished,PER
18,9,Hartley,Brendon,Toro Rosso,2,1:38.963,200.547,+1 Lap,HAR
18,10,Ericsson,Marcus,Sauber,1,1:39.569,199.327,+1 Lap,ERI
18,11,Vandoorne,Stoffel,McLaren,0,1:39.915,198.636,+1 Lap,VAN
18,12,Gasly,Pierre,Toro Rosso,0,1:40.098,198.273,+1 Lap,GAS
18,13,Sirotkin,Sergey,Williams,0,1:39.240,199.987,+1 Lap,SIR
18,14,Stroll,Lance,Williams,0,1:39.646,199.173,+2 Laps,STR
18,15,Leclerc,Charles,Sauber,0,1:40.522,197.437,Collision damage,LEC
18,16,Ricciardo,Daniel,Red Bull,0,1:40.433,197.612,Battery,RIC
18,17,Grosjean,Romain,Haas F1 Team,0,1:41.982,194.610,Collision damage,GRO
18,18,Alonso,Fernando,McLaren,0,1:40.933,196.633,Collision,ALO
18,19,Ocon,Esteban,Force India,0,,,Disqualified,OCO
18,20,Magnussen,Kevin,Haas F1 Team,0,,,Disqualified,MAG
19,1,Verstappen,Max,Red Bull,25,1:19.186,195.670,Finished,VER
19,2,Vettel,Sebastian,Ferrari,18,1:19.522,194.844,Finished,VET
19,3,Räikkönen,Kimi,Ferrari,15,1:20.334,192.874,Finished,RAI
19,4,Hamilton,Lewis,Mercedes,12,1:20.728,191.933,Finished,HAM
19,5,Bottas,Valtteri,Mercedes,10,1:18.741,196.776,+1 Lap,BOT
19,6,Hülkenberg,Nico,Renault,8,1:20.637,192.150,+2 Laps,HUL
19,7,Leclerc,Charles,Sauber,6,1:20.537,192.388,+2 Laps,LEC
19,8,Vandoorne,Stoffel,McLaren,4,1:21.921,189.138,+2 Laps,VAN
19,9,Ericsson,Marcus,Sauber,2,1:22.440,187.947,+2 Laps,ERI
19,10,Gasly,Pierre,Toro Rosso,1,1:22.755,187.232,+2 Laps,GAS
19,11,Ocon,Esteban,Force India,0,1:22.629,187.517,+2 Laps,OCO
19,12,Stroll,Lance,Williams,0,1:22.983,186.717,+2 Laps,STR
19,13,Sirotkin,Sergey,Williams,0,1:22.640,187.492,+2 Laps,SIR
19,14,Hartley,Brendon,Toro Rosso,0,1:22.438,187.952,+2 Laps,HAR
19,15,Magnussen,Kevin,Haas F1 Team,0,1:21.874,189.246,+2 Laps,MAG
19,16,Grosjean,Romain,Haas F1 Team,0,1:21.370,190.419,+3 Laps,GRO
19,17,Ricciardo,Daniel,Red Bull,0,1:19.462,194.991,Engine,RIC
19,18,Pérez,Sergio,Force India,0,1:23.545,185.461,Brakes,PER
19,19,Sainz,Carlos,Renault,0,1:22.386,188.070,Suspension,SAI
19,20,Alonso,Fernando,McLaren,0,1:24.197,184.025,Engine,ALO
20,1,Hamilton,Lewis,Mercedes,25,1:11.795,216.065,Finished,HAM
20,2,Verstappen,Max,Red Bull,18,1:11.578,216.720,Finished,VER
20,3,Räikkönen,Kimi,Ferrari,15,1:11.769,216.143,Finished,RAI
20,4,Ricciardo,Daniel,Red Bull,12,1:11.343,217.434,Finished,RIC
20,5,Bottas,Valtteri,Mercedes,10,1:10.540,219.909,Finished,BOT
20,6,Vettel,Sebastian,Ferrari,8,1:10.831,219.005,Finished,VET
20,7,Leclerc,Charles,Sauber,6,1:12.082,215.204,Finished,LEC
20,8,Grosjean,Romain,Haas F1 Team,4,1:12.362,214.372,Finished,GRO
20,9,Magnussen,Kevin,Haas F1 Team,2,1:12.206,214.835,Finished,MAG
20,10,Pérez,Sergio,Force India,1,1:12.472,214.046,+1 Lap,PER
20,11,Hartley,Brendon,Toro Rosso,0,1:12.949,212.647,+1 Lap,HAR
20,12,Sainz,Carlos,Renault,0,1:12.169,214.945,+1 Lap,SAI
20,13,Gasly,Pierre,Toro Rosso,0,1:13.822,210.132,+1 Lap,GAS
20,14,Vandoorne,Stoffel,McLaren,0,1:12.968,212.591,+1 Lap,VAN
20,15,Ocon,Esteban,Force India,0,1:12.352,214.401,+1 Lap,OCO
20,16,Sirotkin,Sergey,Williams,0,1:14.262,208.887,+2 Laps,SIR
20,17,Alonso,Fernando,McLaren,0,1:12.643,213.542,+2 Laps,ALO
20,18,Stroll,Lance,Williams,0,1:11.751,216.197,+2 Laps,STR
20,19,Hülkenberg,Nico,Renault,0,1:14.029,209.544,Overheating,HUL
20,20,Ericsson,Marcus,Sauber,0,1:15.281,206.059,Collision,ERI
21,1,Hamilton,Lewis,Mercedes,25,1:41.357,197.267,Finished,HAM
21,2,Vettel,Sebastian,Ferrari,18,1:40.867,198.225,Finished,VET
21,3,Verstappen,Max,Red Bull,15,1:41.909,196.198,Finished,VER
21,4,Ricciardo,Daniel,Red Bull,12,1:41.249,197.477,Finished,RIC
21,5,Bottas,Valtteri,Mercedes,10,1:40.953,198.056,Finished,BOT
21,6,Sainz,Carlos,Renault,8,1:41.351,197.278,Finished,SAI
21,7,Leclerc,Charles,Sauber,6,1:42.876,194.354,Finished,LEC
21,8,Pérez,Sergio,Force India,4,1:42.816,194.467,Finished,PER
21,9,Grosjean,Romain,Haas F1 Team,2,1:43.195,193.753,+1 Lap,GRO
21,10,Magnussen,Kevin,Haas F1 Team,1,1:42.822,194.456,+1 Lap,MAG
21,11,Alonso,Fernando,McLaren,0,1:42.393,195.271,+1 Lap,ALO
21,12,Hartley,Brendon,Toro Rosso,0,1:44.174,191.932,+1 Lap,HAR
21,13,Stroll,Lance,Williams,0,1:44.033,192.192,+1 Lap,STR
21,14,Vandoorne,Stoffel,McLaren,0,1:43.249,193.652,+1 Lap,VAN
21,15,Sirotkin,Sergey,Williams,0,1:43.831,192.566,+1 Lap,SIR
21,16,Gasly,Pierre,Toro Rosso,0,1:43.988,192.276,Engine,GAS
21,17,Ocon,Esteban,Force India,0,1:43.591,193.012,Engine,OCO
21,18,Ericsson,Marcus,Sauber,0,1:46.077,188.489,Power loss,ERI
21,19,Räikkönen,Kimi,Ferrari,0,1:45.198,190.064,Power loss,RAI
21,20,Hülkenberg,Nico,Renault,0,,,Collision,HUL
